Id_zamowienia,Id_klienta,Data_zlozenia,Status
73685,6239,2024-11-18,Zrealizowane
73686,6953,2024-07-09,Zrealizowane
73687,5702,2022-10-28,Anulowane
73688,3011,2023-11-03,Odrzucone
73689,3350,2024-12-30,Zrealizowane
73690,6849,2023-03-21,Zrealizowane
73691,4588,2021-04-08,Zrealizowane
73692,5945,2024-08-08,Zrealizowane
73693,2178,2024-08-28,Odrzucone
73694,4515,2024-05-05,Zrealizowane
73695,0,2022-04-21,Zrealizowane
73696,6637,2024-08-12,Anulowane
73697,3451,2022-01-20,Zrealizowane
73698,4645,2022-09-16,Zrealizowane
73699,5321,2021-10-26,Zrealizowane
73700,5972,2024-11-28,Zrealizowane
73701,906,2024-07-03,Anulowane
73702,337,2022-02-20,Zrealizowane
73703,2378,2024-09-08,Zrealizowane
73704,5303,2024-01-21,Zrealizowane
73705,229,2020-12-28,Zrealizowane
73706,738,2023-11-14,Zrealizowane
73707,3786,2024-12-15,Zrealizowane
73708,4367,2023-10-26,Zrealizowane
73709,2491,2023-09-07,Zrealizowane
73710,0,2022-11-04,Zrealizowane
73711,2520,2021-10-11,Zwrot
73712,0,2024-11-23,Zwrot
73713,3222,2024-08-29,Zrealizowane
73714,259,2024-05-30,Zrealizowane
73715,6291,2024-12-16,Zrealizowane
73716,6447,2024-12-14,Odrzucone
73717,1165,2024-06-18,Zrealizowane
73718,3447,2024-01-16,Zrealizowane
73719,4508,2022-08-13,Zrealizowane
73720,6387,2024-01-15,Zwrot
73721,5661,2024-12-10,Zrealizowane
73722,0,2022-07-24,Zrealizowane
73723,3590,2024-09-21,Anulowane
73724,6802,2023-01-10,Zrealizowane
73725,0,2022-04-12,Zrealizowane
73726,0,2020-06-15,Zrealizowane
73727,6890,2024-07-01,Zrealizowane
73728,1806,2024-10-16,Zrealizowane
73729,5818,2024-05-15,Odrzucone
73730,1478,2024-08-23,Zrealizowane
73731,6567,2024-10-05,Zrealizowane
73732,1541,2024-11-29,Zrealizowane
73733,5548,2024-06-23,Odrzucone
73734,4491,2023-10-21,Zrealizowane
73735,2236,2023-08-11,Odrzucone
73736,3507,2024-08-16,Zrealizowane
73737,1739,2022-05-20,Zrealizowane
73738,2022,2024-11-09,Zrealizowane
73739,0,2021-12-15,Zwrot
73740,0,2022-06-20,Zrealizowane
73741,3281,2024-09-24,Zwrot
73742,6891,2022-04-20,Zrealizowane
73743,167,2024-05-02,Zrealizowane
73744,3454,2023-12-18,Zrealizowane
73745,5919,2023-09-02,Zrealizowane
73746,2298,2021-03-27,Zrealizowane
73747,2547,2023-10-02,Zwrot
73748,1666,2023-07-20,Zrealizowane
73749,0,2024-04-18,Zrealizowane
73750,5939,2023-08-30,Zrealizowane
73751,1839,2024-06-08,Zrealizowane
73752,3200,2020-12-30,Zrealizowane
73753,4870,2022-08-24,Zrealizowane
73754,5188,2024-04-27,Anulowane
73755,4146,2021-12-21,Odrzucone
73756,804,2023-11-25,Zrealizowane
73757,0,2022-01-28,Odrzucone
73758,2394,2024-05-30,Zrealizowane
73759,5509,2023-08-10,Zrealizowane
73760,0,2023-08-22,Zrealizowane
73761,6071,2021-09-23,Zrealizowane
73762,1388,2023-01-12,Zrealizowane
73763,2404,2024-10-07,Zrealizowane
73764,0,2021-02-20,Zrealizowane
73765,5314,2023-12-26,Zrealizowane
73766,4779,2023-10-04,Zwrot
73767,1088,2021-08-31,Zwrot
73768,4550,2024-05-19,Zrealizowane
73769,2976,2021-12-09,Odrzucone
73770,4252,2024-06-20,Anulowane
73771,788,2024-12-26,Zrealizowane
73772,2036,2023-03-06,Anulowane
73773,304,2024-09-12,Zrealizowane
73774,0,2021-06-04,Anulowane
73775,2204,2021-04-04,Anulowane
73776,3908,2023-10-21,Zrealizowane
73777,990,2024-06-26,Odrzucone
73778,137,2023-04-15,Zrealizowane
73779,1347,2020-10-30,Odrzucone
73780,3259,2024-01-07,Zrealizowane
73781,3601,2024-08-20,Zwrot
73782,0,2024-11-15,Zrealizowane
73783,1180,2024-09-24,Zwrot
73784,0,2021-11-20,Zrealizowane
73785,829,2023-05-13,Zwrot
73786,2721,2023-08-21,Zrealizowane
73787,0,2022-12-29,Anulowane
73788,3616,2023-07-20,Zrealizowane
73789,5831,2024-05-29,Zrealizowane
73790,0,2021-09-30,Odrzucone
73791,6807,2022-12-09,Anulowane
73792,1350,2023-07-21,Zrealizowane
73793,2493,2021-07-25,Zwrot
73794,0,2023-12-15,Zrealizowane
73795,3345,2020-06-12,Zrealizowane
73796,6785,2023-08-13,Zrealizowane
73797,5934,2024-12-19,Zwrot
73798,0,2023-03-17,Anulowane
73799,1844,2024-12-13,Zrealizowane
73800,1831,2024-12-12,Zrealizowane
73801,247,2020-05-29,Zrealizowane
73802,4289,2023-11-30,Zrealizowane
73803,2064,2020-12-29,Zwrot
73804,5344,2024-05-09,Zrealizowane
73805,0,2024-08-15,Odrzucone
73806,2168,2024-04-16,Zwrot
73807,3742,2023-07-05,Zrealizowane
73808,1525,2023-09-07,Zrealizowane
73809,0,2021-04-01,Anulowane
73810,0,2022-11-02,Zwrot
73811,2070,2023-08-18,Zrealizowane
73812,5993,2024-08-17,Zrealizowane
73813,0,2022-01-11,Zrealizowane
73814,0,2020-06-26,Zrealizowane
73815,1830,2020-08-29,Zrealizowane
73816,546,2022-10-05,Zrealizowane
73817,4138,2024-05-22,Odrzucone
73818,1664,2024-08-10,Zrealizowane
73819,1157,2024-07-11,Zrealizowane
73820,2578,2024-07-31,Zrealizowane
73821,2751,2024-06-30,Zrealizowane
73822,0,2024-06-24,Zrealizowane
73823,5038,2024-09-18,Odrzucone
73824,4082,2024-11-02,Zrealizowane
73825,5356,2024-04-18,Anulowane
73826,0,2020-04-01,Zrealizowane
73827,1753,2021-08-02,Zrealizowane
73828,2946,2023-08-28,Zrealizowane
73829,1829,2024-12-13,Zrealizowane
73830,6987,2023-12-12,Odrzucone
73831,2340,2024-06-25,Zrealizowane
73832,6349,2024-01-10,Odrzucone
73833,6502,2024-04-29,Zrealizowane
73834,2019,2021-10-04,Odrzucone
73835,4816,2024-12-26,Zrealizowane
73836,5313,2024-09-28,Zrealizowane
73837,0,2022-09-12,Zrealizowane
73838,1659,2022-08-24,Zrealizowane
73839,0,2021-06-02,Zrealizowane
73840,5794,2023-12-26,Zrealizowane
73841,3148,2023-07-04,Zrealizowane
73842,0,2022-11-08,Zrealizowane
73843,2572,2024-11-10,Zrealizowane
73844,4089,2023-10-05,Zrealizowane
73845,0,2024-01-31,Zrealizowane
73846,1115,2024-08-31,Zrealizowane
73847,0,2020-11-09,Zrealizowane
73848,1138,2021-08-06,Zrealizowane
73849,0,2021-09-01,Zrealizowane
73850,0,2024-03-15,Zrealizowane
73851,7000,2022-02-07,Zrealizowane
73852,2105,2024-07-03,Zrealizowane
73853,6917,2024-08-02,Zrealizowane
73854,4404,2022-12-05,Zrealizowane
73855,4161,2023-12-06,Zrealizowane
73856,1136,2024-07-06,Odrzucone
73857,197,2020-10-17,Zrealizowane
73858,6648,2024-01-01,Zrealizowane
73859,3386,2023-12-01,Zrealizowane
73860,2292,2023-12-28,Zrealizowane
73861,0,2024-02-29,Zrealizowane
73862,0,2024-11-20,Zrealizowane
73863,433,2022-09-08,Zrealizowane
73864,3129,2024-08-26,Zrealizowane
73865,429,2024-12-10,Zrealizowane
73866,465,2022-09-22,Zrealizowane
73867,29,2023-03-29,Zrealizowane
73868,1156,2024-08-01,Zrealizowane
73869,799,2022-05-22,Odrzucone
73870,3883,2023-10-07,Zrealizowane
73871,3761,2023-02-14,Zrealizowane
73872,927,2024-07-02,Zrealizowane
73873,234,2022-12-18,Zrealizowane
73874,1366,2022-01-20,Zrealizowane
73875,526,2024-03-31,Zwrot
73876,6993,2022-12-31,Odrzucone
73877,0,2023-03-03,Zrealizowane
73878,3163,2024-06-16,Zrealizowane
73879,1980,2023-07-02,Anulowane
73880,489,2024-12-30,Zrealizowane
73881,1641,2024-01-04,Odrzucone
73882,2286,2024-09-16,Zrealizowane
73883,0,2024-08-19,Zrealizowane
73884,3373,2022-09-28,Zrealizowane
73885,2012,2022-09-23,Zwrot
73886,3342,2024-01-14,Zrealizowane
73887,2040,2022-08-07,Anulowane
73888,3820,2024-08-10,Zrealizowane
73889,6638,2024-12-19,Zrealizowane
73890,6592,2024-10-07,Anulowane
73891,5604,2023-11-29,Zrealizowane
73892,6705,2023-12-11,Zrealizowane
73893,4838,2024-11-22,Zwrot
73894,4217,2024-04-28,Odrzucone
73895,21,2022-06-25,Zrealizowane
73896,1073,2023-08-23,Zrealizowane
73897,0,2020-08-18,Zrealizowane
73898,409,2024-05-18,Zrealizowane
73899,6465,2022-05-24,Zrealizowane
73900,6940,2024-03-02,Zrealizowane
73901,4930,2024-12-25,Zrealizowane
73902,3346,2020-11-13,Zwrot
73903,0,2024-11-17,Zrealizowane
73904,4274,2023-11-29,Zrealizowane
73905,6795,2024-07-20,Zrealizowane
73906,3785,2022-09-26,Zrealizowane
73907,5179,2022-06-05,Zrealizowane
73908,3358,2024-10-18,Anulowane
73909,3149,2024-03-22,Zrealizowane
73910,4164,2024-12-08,Zrealizowane
73911,886,2023-02-09,Anulowane
73912,1803,2024-10-23,Zwrot
73913,5909,2024-10-31,Anulowane
73914,5014,2023-04-30,Odrzucone
73915,6996,2022-11-18,Zrealizowane
73916,4812,2023-06-20,Zrealizowane
73917,0,2020-10-22,Odrzucone
73918,5085,2024-02-27,Zrealizowane
73919,0,2024-09-20,Zrealizowane
73920,0,2020-05-19,Zrealizowane
73921,6108,2024-05-19,Zwrot
73922,1137,2024-06-13,Zrealizowane
73923,1516,2024-07-30,Zrealizowane
73924,0,2024-08-25,Zrealizowane
73925,1722,2024-12-25,Zrealizowane
73926,0,2021-07-23,Odrzucone
73927,4865,2024-05-05,Zrealizowane
73928,2203,2023-09-07,Odrzucone
73929,1849,2023-09-23,Zrealizowane
73930,3756,2024-03-23,Zrealizowane
73931,0,2020-09-16,Zrealizowane
73932,620,2024-12-31,Zwrot
73933,2597,2022-10-23,Zrealizowane
73934,5649,2024-03-21,Zwrot
73935,0,2021-01-23,Zrealizowane
73936,3714,2024-06-18,Zrealizowane
73937,5358,2024-06-22,Zrealizowane
73938,2830,2024-01-04,Zrealizowane
73939,4817,2024-03-10,Anulowane
73940,0,2023-10-06,Zrealizowane
73941,106,2024-10-31,Zrealizowane
73942,6303,2023-09-12,Zrealizowane
73943,1827,2024-10-01,Odrzucone
73944,3576,2024-04-20,Zrealizowane
73945,6335,2022-06-15,Zrealizowane
73946,972,2024-06-17,Zrealizowane
73947,2367,2024-11-26,Zrealizowane
73948,256,2022-11-26,Zwrot
73949,3778,2024-08-04,Zrealizowane
73950,4882,2024-10-06,Zrealizowane
73951,3766,2024-07-13,Zrealizowane
73952,0,2023-07-20,Zrealizowane
73953,3624,2024-01-25,Zwrot
73954,3514,2022-01-22,Anulowane
73955,909,2024-02-23,Zrealizowane
73956,4865,2024-11-21,Zrealizowane
73957,6014,2023-11-15,Zrealizowane
73958,5685,2024-07-26,Anulowane
73959,3896,2024-06-10,Anulowane
73960,1715,2023-04-11,Zrealizowane
73961,5965,2024-09-26,Zrealizowane
73962,4552,2024-08-26,Anulowane
73963,1192,2023-04-17,Zrealizowane
73964,5338,2023-09-09,Odrzucone
73965,6164,2024-09-15,Zrealizowane
73966,0,2023-01-11,Zwrot
73967,6266,2024-01-03,Zrealizowane
73968,3087,2024-03-08,Zrealizowane
73969,6823,2023-11-29,Zrealizowane
73970,644,2022-03-05,Zrealizowane
73971,6037,2023-08-25,Zrealizowane
73972,6531,2023-04-21,Zrealizowane
73973,4137,2021-06-02,Zrealizowane
73974,1515,2022-08-30,Zwrot
73975,5832,2022-08-28,Zwrot
73976,4676,2024-01-27,Zrealizowane
73977,0,2022-05-04,Zrealizowane
73978,2696,2024-08-06,Zrealizowane
73979,1109,2022-10-14,Zrealizowane
73980,3775,2024-08-09,Zrealizowane
73981,0,2021-08-15,Zrealizowane
73982,3186,2024-09-27,Zrealizowane
73983,0,2021-02-28,Zrealizowane
73984,4522,2023-03-27,Zrealizowane
73985,0,2021-11-19,Zrealizowane
73986,2052,2024-04-08,Zrealizowane
73987,2559,2024-03-12,Odrzucone
73988,0,2020-12-20,Zrealizowane
73989,2407,2024-12-21,Zwrot
73990,6400,2022-09-26,Anulowane
73991,0,2022-11-03,Anulowane
73992,1424,2024-01-08,Zrealizowane
73993,2909,2021-09-28,Zrealizowane
73994,2325,2024-09-10,Zrealizowane
73995,3594,2024-10-24,Zrealizowane
73996,5142,2023-06-07,Zrealizowane
73997,3986,2021-08-06,Zrealizowane
73998,128,2024-07-16,Zrealizowane
73999,1752,2024-11-18,Zrealizowane
74000,2976,2022-07-06,Zwrot
74001,5713,2024-11-04,Zrealizowane
74002,5087,2022-09-17,Anulowane
74003,6603,2023-12-15,Zwrot
74004,6710,2022-08-11,Zrealizowane
74005,5944,2022-02-02,Zrealizowane
74006,6652,2024-05-18,Zrealizowane
74007,0,2022-05-22,Zrealizowane
74008,2770,2024-01-06,Odrzucone
74009,0,2020-08-01,Zrealizowane
74010,4979,2022-09-26,Zrealizowane
74011,4811,2024-11-29,Zrealizowane
74012,5562,2022-04-14,Zrealizowane
74013,4478,2024-12-21,Zwrot
74014,3077,2023-11-05,Zrealizowane
74015,0,2024-08-10,Zrealizowane
74016,826,2021-12-25,Zrealizowane
74017,5194,2024-10-08,Zrealizowane
74018,6398,2023-12-03,Zrealizowane
74019,4458,2024-12-30,Zrealizowane
74020,628,2024-02-11,Zrealizowane
74021,4602,2024-08-26,Zrealizowane
74022,0,2023-03-02,Zrealizowane
74023,2,2023-07-05,Zrealizowane
74024,0,2020-05-18,Zrealizowane
74025,0,2023-01-09,Anulowane
74026,3019,2023-12-11,Zrealizowane
74027,5362,2023-01-22,Zrealizowane
74028,6936,2024-04-14,Zrealizowane
74029,2603,2024-04-19,Zrealizowane
74030,5149,2022-06-21,Zrealizowane
74031,3423,2021-02-19,Odrzucone
74032,0,2023-05-28,Zrealizowane
74033,0,2024-06-30,Zrealizowane
74034,418,2020-07-10,Odrzucone
74035,0,2024-09-24,Zrealizowane
74036,1332,2021-09-04,Zwrot
74037,6229,2024-09-16,Zrealizowane
74038,6556,2020-10-04,Zrealizowane
74039,1856,2023-10-12,Zrealizowane
74040,4247,2022-06-16,Zwrot
74041,4389,2024-02-28,Zrealizowane
74042,1103,2024-11-07,Zrealizowane
74043,5944,2023-07-23,Zrealizowane
74044,514,2023-09-07,Anulowane
74045,4254,2023-12-22,Zrealizowane
74046,0,2020-01-06,Zwrot
74047,2669,2022-08-11,Zrealizowane
74048,0,2022-06-17,Zrealizowane
74049,6766,2024-12-04,Zrealizowane
74050,0,2023-04-18,Odrzucone
74051,0,2024-03-04,Odrzucone
74052,0,2020-05-27,Zrealizowane
74053,461,2023-07-21,Zrealizowane
74054,1480,2023-07-10,Zrealizowane
74055,1471,2023-06-16,Anulowane
74056,0,2022-11-24,Zrealizowane
74057,507,2024-08-31,Zrealizowane
74058,2770,2023-12-01,Zwrot
74059,2796,2024-06-06,Zrealizowane
74060,4805,2024-09-22,Odrzucone
74061,6727,2021-07-26,Anulowane
74062,0,2023-05-07,Anulowane
74063,6984,2024-12-26,Zrealizowane
74064,6356,2021-10-10,Zrealizowane
74065,0,2021-07-22,Zrealizowane
74066,0,2022-11-05,Odrzucone
74067,0,2022-12-17,Zrealizowane
74068,4172,2022-08-11,Zrealizowane
74069,2605,2024-07-30,Zrealizowane
74070,0,2020-06-27,Zrealizowane
74071,6320,2024-04-03,Zwrot
74072,3295,2021-05-19,Zrealizowane
74073,5213,2024-12-17,Anulowane
74074,564,2024-04-25,Zrealizowane
74075,3792,2022-11-17,Zrealizowane
74076,0,2021-03-28,Zrealizowane
74077,6667,2021-11-11,Zrealizowane
74078,1563,2023-06-19,Zrealizowane
74079,3759,2024-11-10,Zrealizowane
74080,6325,2024-01-05,Zrealizowane
74081,0,2023-10-02,Zrealizowane
74082,4236,2023-12-05,Zrealizowane
74083,3447,2023-03-16,Odrzucone
74084,5032,2020-06-08,Zwrot
74085,0,2023-05-29,Zrealizowane
74086,4358,2024-12-09,Odrzucone
74087,504,2023-12-20,Zrealizowane
74088,0,2023-06-24,Zwrot
74089,2780,2023-06-05,Odrzucone
74090,1672,2023-12-25,Zrealizowane
74091,0,2021-10-07,Anulowane
74092,4410,2024-01-29,Odrzucone
74093,4536,2024-10-30,Zrealizowane
74094,810,2024-11-09,Zrealizowane
74095,1492,2022-12-02,Zrealizowane
74096,2317,2023-07-18,Zwrot
74097,4306,2024-04-13,Odrzucone
74098,2301,2024-03-24,Zrealizowane
74099,4442,2023-04-24,Anulowane
74100,6307,2023-03-18,Zwrot
74101,0,2023-03-28,Odrzucone
74102,1064,2024-09-04,Zrealizowane
74103,0,2020-11-15,Zrealizowane
74104,6478,2024-07-13,Odrzucone
74105,4603,2022-05-07,Zrealizowane
74106,526,2024-05-12,Odrzucone
74107,3399,2022-01-08,Anulowane
74108,0,2023-12-03,Zrealizowane
74109,4324,2024-12-09,Zrealizowane
74110,4979,2022-07-13,Zrealizowane
74111,0,2023-11-25,Zrealizowane
74112,5309,2020-10-13,Zrealizowane
74113,0,2020-05-30,Zrealizowane
74114,4793,2024-06-05,Zwrot
74115,0,2024-06-17,Zrealizowane
74116,318,2024-05-07,Zrealizowane
74117,0,2024-06-05,Zwrot
74118,0,2020-01-09,Zrealizowane
74119,0,2022-08-20,Zrealizowane
74120,6229,2024-02-15,Zrealizowane
74121,0,2021-10-18,Zrealizowane
74122,2895,2024-04-17,Odrzucone
74123,5983,2024-08-15,Odrzucone
74124,4420,2024-03-31,Zrealizowane
74125,4834,2020-08-22,Odrzucone
74126,6049,2024-12-25,Zrealizowane
74127,4180,2023-10-29,Anulowane
74128,0,2021-08-08,Zrealizowane
74129,0,2020-05-07,Zrealizowane
74130,0,2022-04-18,Zrealizowane
74131,5588,2022-04-08,Odrzucone
74132,0,2020-07-02,Zrealizowane
74133,4872,2024-11-13,Odrzucone
74134,0,2024-01-27,Anulowane
74135,5277,2023-01-25,Anulowane
74136,17,2024-04-17,Zrealizowane
74137,4041,2024-07-21,Anulowane
74138,3998,2024-07-19,Zrealizowane
74139,4821,2024-02-18,Zrealizowane
74140,1887,2023-06-24,Zrealizowane
74141,2255,2024-05-19,Zrealizowane
74142,531,2022-08-18,Zrealizowane
74143,344,2023-08-03,Zrealizowane
74144,5744,2024-10-21,Zrealizowane
74145,1936,2023-08-17,Odrzucone
74146,0,2022-03-31,Zrealizowane
74147,2808,2023-12-22,Anulowane
74148,3836,2023-01-28,Zrealizowane
74149,51,2022-12-28,Zrealizowane
74150,3403,2024-11-08,Zrealizowane
74151,121,2023-05-04,Zrealizowane
74152,945,2024-09-04,Zrealizowane
74153,4783,2024-12-31,Anulowane
74154,0,2020-07-29,Zrealizowane
74155,0,2020-10-31,Zrealizowane
74156,2250,2024-11-11,Odrzucone
74157,0,2024-02-20,Zrealizowane
74158,1424,2024-06-27,Zrealizowane
74159,183,2020-10-25,Zrealizowane
74160,5121,2024-09-16,Zrealizowane
74161,6780,2023-10-12,Zwrot
74162,4738,2024-12-17,Zrealizowane
74163,5784,2024-10-21,Zrealizowane
74164,5281,2022-11-14,Zwrot
74165,2265,2024-09-14,Zrealizowane
74166,1477,2021-08-27,Zrealizowane
74167,6909,2024-03-16,Zrealizowane
74168,468,2024-05-21,Zrealizowane
74169,5760,2023-11-20,Zrealizowane
74170,4952,2024-03-05,Zrealizowane
74171,4992,2021-12-26,Zrealizowane
74172,616,2024-02-24,Zrealizowane
74173,5972,2024-12-12,Zrealizowane
74174,1537,2021-12-02,Zrealizowane
74175,3171,2021-08-12,Anulowane
74176,2305,2024-12-16,Zrealizowane
74177,305,2024-05-21,Zrealizowane
74178,5978,2022-02-07,Zrealizowane
74179,5955,2023-09-03,Zrealizowane
74180,5562,2022-07-29,Zrealizowane
74181,2902,2024-12-09,Zrealizowane
74182,0,2022-10-11,Zrealizowane
74183,1287,2024-10-29,Zrealizowane
74184,2402,2022-06-15,Odrzucone
74185,0,2021-05-19,Anulowane
74186,0,2022-12-18,Zrealizowane
74187,6440,2024-10-07,Zrealizowane
74188,839,2022-08-06,Zrealizowane
74189,525,2023-01-11,Anulowane
74190,0,2021-05-25,Zrealizowane
74191,2,2024-02-14,Zrealizowane
74192,700,2020-03-20,Zrealizowane
74193,4491,2024-10-12,Zwrot
74194,4945,2024-12-29,Zrealizowane
74195,0,2020-04-03,Anulowane
74196,391,2024-05-11,Anulowane
74197,2956,2023-06-18,Odrzucone
74198,3424,2024-12-18,Zrealizowane
74199,4379,2024-12-25,Zrealizowane
74200,2599,2022-03-17,Zrealizowane
74201,4582,2023-01-02,Zrealizowane
74202,6439,2022-11-24,Anulowane
74203,798,2024-09-10,Zrealizowane
74204,3387,2024-01-22,Zrealizowane
74205,4058,2022-10-30,Zrealizowane
74206,5672,2023-10-26,Zrealizowane
74207,3030,2024-05-22,Zrealizowane
74208,1643,2023-12-23,Anulowane
74209,4649,2023-11-29,Zrealizowane
74210,3236,2024-11-03,Zwrot
74211,1450,2024-12-20,Zrealizowane
74212,5993,2023-07-03,Zrealizowane
74213,2040,2024-01-22,Zwrot
74214,3987,2024-08-14,Zrealizowane
74215,89,2023-05-07,Zwrot
74216,6424,2022-03-24,Zrealizowane
74217,67,2022-01-31,Odrzucone
74218,2002,2024-12-06,Zrealizowane
74219,1761,2022-06-25,Zrealizowane
74220,152,2022-03-15,Zrealizowane
74221,2487,2023-03-16,Anulowane
74222,0,2023-11-17,Zrealizowane
74223,1802,2023-03-06,Zrealizowane
74224,5074,2024-02-06,Zrealizowane
74225,6094,2022-05-02,Zrealizowane
74226,54,2024-11-27,Zrealizowane
74227,3406,2024-10-27,Anulowane
74228,5635,2023-07-13,Zrealizowane
74229,3265,2024-12-06,Zrealizowane
74230,1939,2023-11-09,Zrealizowane
74231,0,2023-12-20,Zrealizowane
74232,1598,2023-10-07,Anulowane
74233,5735,2024-11-21,Zrealizowane
74234,0,2021-06-09,Anulowane
74235,1613,2023-11-29,Zrealizowane
74236,3635,2024-02-19,Zrealizowane
74237,6984,2023-02-26,Zrealizowane
74238,6619,2024-10-19,Anulowane
74239,2568,2024-09-27,Zwrot
74240,189,2021-06-12,Zrealizowane
74241,1158,2022-03-18,Zrealizowane
74242,6712,2024-01-03,Zrealizowane
74243,535,2023-12-19,Zrealizowane
74244,6571,2024-09-22,Zrealizowane
74245,0,2024-05-15,Zrealizowane
74246,1489,2021-10-31,Odrzucone
74247,2134,2024-10-30,Zrealizowane
74248,1052,2022-12-31,Zrealizowane
74249,4630,2024-05-18,Zrealizowane
74250,4084,2021-02-17,Anulowane
74251,2656,2023-11-26,Zrealizowane
74252,1813,2024-07-23,Zrealizowane
74253,5678,2024-05-16,Anulowane
74254,3166,2022-03-27,Zrealizowane
74255,3096,2024-05-14,Zrealizowane
74256,3205,2022-02-07,Zrealizowane
74257,4561,2024-09-03,Zrealizowane
74258,5964,2022-01-04,Zwrot
74259,4260,2023-07-06,Zwrot
74260,3373,2021-08-24,Zrealizowane
74261,1530,2024-11-20,Zrealizowane
74262,4696,2022-05-23,Zrealizowane
74263,0,2020-07-08,Zrealizowane
74264,2966,2024-06-06,Zrealizowane
74265,2012,2022-03-19,Zrealizowane
74266,1230,2022-06-04,Zrealizowane
74267,2586,2023-09-21,Zrealizowane
74268,1336,2023-11-08,Zwrot
74269,5426,2024-05-04,Anulowane
74270,356,2023-12-21,Zrealizowane
74271,3748,2024-01-01,Zrealizowane
74272,0,2020-09-06,Anulowane
74273,6880,2023-05-14,Zrealizowane
74274,1123,2023-04-05,Odrzucone
74275,4452,2024-09-15,Zrealizowane
74276,5407,2022-07-29,Zrealizowane
74277,897,2024-12-20,Zrealizowane
74278,4683,2023-02-20,Zrealizowane
74279,3552,2023-03-08,Zwrot
74280,5112,2023-10-18,Odrzucone
74281,0,2022-06-10,Anulowane
74282,5062,2020-10-23,Anulowane
74283,2463,2022-07-27,Zrealizowane
74284,2961,2023-11-04,Zrealizowane
74285,6935,2024-07-01,Zrealizowane
74286,1953,2024-06-30,Zrealizowane
74287,3599,2024-09-10,Zwrot
74288,5929,2024-12-09,Anulowane
74289,1347,2023-01-25,Zrealizowane
74290,926,2022-06-22,Anulowane
74291,1674,2023-08-28,Zrealizowane
74292,2640,2024-01-11,Zrealizowane
74293,5966,2024-05-26,Zrealizowane
74294,2924,2024-07-25,Odrzucone
74295,1605,2024-04-12,Odrzucone
74296,1743,2024-12-28,Zrealizowane
74297,655,2024-12-13,Zrealizowane
74298,5959,2020-08-13,Zrealizowane
74299,4400,2024-11-21,Anulowane
74300,5643,2024-12-09,Zrealizowane
74301,0,2021-10-21,Zrealizowane
74302,1599,2022-01-30,Zrealizowane
74303,0,2022-05-26,Zrealizowane
74304,712,2022-02-15,Odrzucone
74305,1061,2024-01-11,Zrealizowane
74306,5166,2024-08-30,Anulowane
74307,6105,2023-11-19,Zrealizowane
74308,3945,2023-12-05,Zrealizowane
74309,5691,2024-04-28,Zrealizowane
74310,6928,2021-02-02,Anulowane
74311,708,2023-09-08,Zrealizowane
74312,4410,2024-06-19,Zrealizowane
74313,3095,2024-12-14,Zwrot
74314,200,2024-12-13,Zrealizowane
74315,2782,2022-06-24,Zrealizowane
74316,5648,2024-10-05,Zrealizowane
74317,5292,2024-04-17,Zrealizowane
74318,0,2020-04-30,Zrealizowane
74319,561,2024-11-04,Anulowane
74320,0,2020-07-13,Zrealizowane
74321,6171,2023-10-04,Zrealizowane
74322,5947,2023-08-09,Zwrot
74323,902,2023-04-17,Odrzucone
74324,3242,2024-08-15,Anulowane
74325,3047,2022-04-07,Zrealizowane
74326,0,2020-01-13,Zrealizowane
74327,4246,2024-01-20,Zrealizowane
74328,0,2023-10-12,Zrealizowane
74329,43,2023-06-16,Zrealizowane
74330,6914,2024-09-14,Zrealizowane
74331,6460,2022-08-25,Zwrot
74332,3633,2024-10-01,Zrealizowane
74333,3168,2024-10-22,Zrealizowane
74334,3654,2024-10-20,Odrzucone
74335,5747,2023-09-05,Zrealizowane
74336,5043,2024-02-09,Zrealizowane
74337,1168,2023-09-26,Zrealizowane
74338,5856,2024-11-15,Zrealizowane
74339,5420,2023-01-02,Zwrot
74340,987,2024-08-05,Zrealizowane
74341,2209,2024-07-08,Zrealizowane
74342,4736,2024-09-27,Zrealizowane
74343,311,2023-04-16,Anulowane
74344,1001,2024-12-08,Anulowane
74345,6007,2024-06-05,Odrzucone
74346,0,2022-01-15,Zrealizowane
74347,3439,2024-09-06,Zwrot
74348,515,2024-11-15,Zrealizowane
74349,5452,2020-07-17,Zrealizowane
74350,0,2021-12-08,Zwrot
74351,0,2023-04-27,Zrealizowane
74352,4159,2023-08-30,Zrealizowane
74353,0,2020-10-01,Zrealizowane
74354,5568,2023-04-08,Zrealizowane
74355,6479,2021-03-26,Zrealizowane
74356,0,2023-06-06,Anulowane
74357,2210,2024-12-09,Zrealizowane
74358,6145,2023-12-03,Zrealizowane
74359,1403,2024-11-14,Zrealizowane
74360,5676,2024-08-22,Zrealizowane
74361,5562,2022-08-19,Zrealizowane
74362,6206,2024-11-07,Anulowane
74363,0,2023-11-05,Anulowane
74364,1523,2023-05-27,Zrealizowane
74365,568,2024-10-24,Zrealizowane
74366,3382,2024-01-22,Zrealizowane
74367,5097,2024-10-25,Zrealizowane
74368,5193,2022-02-14,Anulowane
74369,5189,2024-08-26,Anulowane
74370,4254,2023-04-24,Zrealizowane
74371,0,2024-02-27,Zrealizowane
74372,1271,2024-01-21,Odrzucone
74373,972,2024-08-26,Zrealizowane
74374,605,2023-08-25,Odrzucone
74375,4851,2021-06-07,Anulowane
